stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.920889,1,382,-78.931424,,,,,Taunton Eastbound @ Chatterson,0,382:1,
43.919845,2,581,-78.85053,,,,,Rossland Eastbound @ Wilson,0,581:1_merged_999962,
43.826366,2,1773,-79.094832,,,,,Bayly Westbound @ Begley,0,1773:1,
43.840787,1,1733,-79.092623,,,,,Northbound @ 1917 Liverpool,0,1733:1,
43.89498,1,1305,-78.831355,,,,,Olive Eastbound @ Elmridge,0,1305:1,
43.849206,1,3588,-78.944599,,,,,Ontario Shores (East Entrance),0,3588:1,
43.84772,1,1604,-79.074525,,,,,Kingston Westbound @ Brock Road,0,1604:1,
43.882051,2,3586,-78.868142,,,,,Park Southbound @ Hillside,0,3586:1,
43.90554102,1,654,-78.86736,,,,,Simcoe Southbound @ Parkwood (Lakeridge Health Oshawa),0,654:1,
43.9537361,2,3580,-78.9106833,,,,,Britannia Westbound @ Windfields Farms,0,3580:1,
43.913297,1,197,-78.957001,,,,,Southbound @ 3800 Brock Street,0,197:1,
43.844593,2,1891,-79.099123,,,,,Finch Eastbound @ Bowler,0,1891:1,
43.918627,1,195,-78.958862,,,,,Baldwin Southbound @ Broadleaf,0,195:1,
43.829283253,2,3074,-79.0317767202,,,,,Lake Driveway Westbound @ Walker,0,3074:1,
43.9161151,2,196,-78.9579266,,,,,Baldwin Southbound @ Taunton,0,196:1,
43.956275,1,3127,-78.896619,,,,,Britannia Eastbound @ Steeplechase,0,3127:1,
43.846007,2,1893,-79.092982,,,,,Finch Eastbound @ Forest Park,0,1893:1,
43.845278,1,2307,-79.012218,,,,,Bayly Eastbound @ Burcher,0,2307:1,
43.888873,2,3228,-78.8675047,,,,,Gibb Eastbound @ Nassau,0,3228:1,
43.836622,2,3328,-79.018864,,,,,Kitney @ Lakeridge Health Ajax Pickering,0,3328:1,
43.951339,1,490,-78.961822,,,,,Baldwin Northbound @ Roybrook,0,490:1,
43.823093,1,2002,-79.084806,,,,,Liverpool Northbound @ Haller,0,2002:1,
43.922688,1,93369,-78.841933,,,,,Harmony Northbound @ Rossland (North side stop),0,93369:1,
43.799156,1,93227,-79.14547,,,,,Kingston Eastbound @ Port Union,0,93227:1,
43.92584,1,639,-78.839057,,,,,Grandview Northbound @ Corbetts,0,639:1,
43.917568,1,93432,-78.840044,,,,,Harmony Southbound @ Glebe,0,93432:1,
43.956986,2,3137,-78.856803,,,,,Conlin Westbound @ Harmony,0,3137:1,
43.919757,2,93736,-78.916322,,,,,Garrard Northbound @ Gagnon,0,937361,
43.8611122697,1,63,-78.9398437149,,,,,Victoria Eastbound @ Henry,0,63:1,
43.940333,1,815,-78.847847,,,,,Harmony Terminal Southbound @ Taunton,0,815:1,
43.846502,1,2309,-79.006585,,,,,Bayly Eastbound @ Pickering Beach,0,2309:1,
43.82055109,2,3002,-79.1429011487,,,,,Waterford Eastbound @ Senator,0,3002:1,
43.94091,1,801,-78.839362,,,,,Grandview Southbound @ Taunton,0,801:1,
43.94571,1,90052,-78.866106,,,,,Coldstream Westbound @ Ormond,0,90052:1,
43.898724,2,93710,-78.853139,,,,,Ritson Northbound @ Athol,0,937101,
43.9555,2,3423,-78.90163,,,,,Britannia Eastbound @ Thoroughbred,0,3423:1,
43.83279628,1,1763,-79.06841759,,,,,Bayly Eastbound @ Brock Road,0,1763:1,
43.8648288,1,2218,-79.00946,,,,,Kingston Eastbound @ Wicks,0,2218:1,
43.937222,1,803,-78.837723,,,,,Grandview Southbound @ Ridgemount,0,803:1,
44.085418,1,2740,-78.9509,,,,,Union Northbound @ Hurd,0,2740:1,
43.907641,1,750,-78.852635,,,,,Adelaide Westbound @ Central Park,0,750:1,
43.83155,1,1761,-79.073951,,,,,Bayly Eastbound @ Alliance,0,1761:1,
43.877563,2,90015,-78.851395,,,,,Simcoe Northbound @ Conant,0,90015:1,
43.951182,2,3517,-78.854544,,,,,Harmony Northbound @ Greenhill,0,3517:1,
43.83507642,2,2004,-79.05785441,,,,,Bayly Eastbound @ Squires Beach,0,2004:1,
43.945316,1,90054,-78.862892,,,,,Wilson Southbound @ Coldstream,0,90054:1,
43.870787,2,3431,-79.068303,,,,,Rossland Eastbound @ Shell,0,3431:1,
43.9212983,1,365,-78.9308059,,,,,Taunton Westbound @ Rivers Edge,0,365:1,
43.913394,1,870,-78.859886,,,,,Ritson Southbound @ Hillcroft,0,870:1,
43.8880633,1,2139,-79.0372909,,,,,Harwood Northbound @ Williamson,0,2139:1,
43.892863,1,204,-78.947754,,,,,Brock Street Southbound @ Starr (North side stop),0,204:1,
43.9229815,1,809,-78.8386276,,,,,Grandview Southbound @ Rossland,0,809:1,
43.906697,2,872,-78.856969,,,,,Ritson Southbound @ Adelaide,0,872:1,
43.870491,2,3433,-79.070806,,,,,Rossland Westbound @ Stannardville,0,3433:1,
43.867911,1,261,-78.93228,,,,,Eastbound @ 187 Consumers,0,261:1,
43.774936,2,93998,-79.252175,,,,,McCowan Station,0,939981,
43.866833,2,1940,-79.013503,,,,,Walmart Westbound @ Kingston,0,1940:1,
43.910864,2,1226,-78.777544,,,,,Courtice Southbound @ Highway 2,0,1226:1,
43.901398,2,3412,-78.919311,,,,,Thickson Southbound @ William Stephenson,0,3412:1,
43.830956,1,1769,-79.077296,,,,,Bayly Westbound @ Sandy Beach,0,1769:1,
43.863287,1,1027,-78.829591,,,,,Westbound @ 60 Lakeview Park,0,1027:1,
43.861379,1,1029,-78.836721,,,,,Lakeview Park Westbound @ Ritson,0,1029:1,
43.923406558,1,363,-78.921787007,,,,,Taunton Westbound @ Tom Edwards,0,363:1,
43.824687,1,1986,-79.085622,,,,,Liverpool Southbound @ Patmore,0,1986:1,
43.821703,1,1613,-79.111949,,,,,Westbound @ 804 Kingston,0,1613:1,
43.906907,1,1224,-78.808273,,,,,Highway 2 Eastbound @ Darlington Boulevard,0,1224:1,
43.878892,2,93598,-78.829054,,,,,Wentworth Eastbound @ Farewell,0,935981,
43.848146,1,1970,-79.066524,,,,,Bainbridge Westbound @ Fairfield,0,1970:1,
43.9096849,1,373,-78.9808378,,,,,Taunton Eastbound @ Baycliffe,0,373:1,
43.877314,1,2163,-79.025754,,,,,Harwood Northbound @ Fishlock,0,2163:1,
43.913312,1,371,-78.966544,,,,,Taunton Westbound @ Cochrane,0,371:1,
43.876649,1,141,-78.962215,,,,,McQuay Southbound @ Allayden,0,141:1,
43.897776,1,202,-78.950113,,,,,Brock Street Southbound @ Rossland,0,202:1,
43.917206,2,94038,-78.790964,,,,,Trulls Northbound @ Cecil Found,0,940381,
43.90361,1,1193,-78.837145,,,,,King Eastbound @ Riverside,0,1193:1,
44.104464,1,2430,-79.109229,,,,,Reach Eastbound @ Testa,0,2430:1,
43.868228,2,1587,-78.995249,,,,,Kingston Westbound @ Audley,0,1587:1,
43.9135503631,2,3125,-78.8490766734,,,,,Wilson Southbound @ Hillcroft,0,3125:1,
43.924544,1,93453,-78.842742,,,,,Harmony Northbound @ Corbetts,0,93453:1,
43.841093,1,2301,-79.030872,,,,,Bayly Eastbound @ Finley,0,2301:1,
43.933437,1,913,-78.846916,,,,,Harmony Southbound @ Swiss,0,913:1,
43.952552,2,94049,-78.87615,,,,,Conlin Westbound @ Ritson (East side stop),0,940491,
43.89775,1,1153,-78.830938,,,,,Harmony Northbound @ Old Harmony,0,1153:1,
43.918238,1,379,-78.943813,,,,,Eastbound @ 379 Taunton,0,379:1,
43.85832,1,1597,-79.03932,,,,,Kingston Westbound @ Westney Heights Plaza,0,1597:1,
43.856298,2,1599,-79.047905,,,,,Kingston Westbound @ Mill,0,1599:1,
43.883554,2,2179,-79.01086,,,,,Rossland Westbound @ Rushworth,0,2179:1,
43.90378813,2,1155,-78.833706,,,,,Harmony Northbound @ Palace,0,1155:1,
43.858313,1,93390,-79.082123,,,,,Dellbrook Southbound @ Denby,0,93390:1,
43.856039,2,2235,-79.048411,,,,,Kingston Eastbound @ Mill,0,2235:1,
43.843703,1,2317,-79.020186,,,,,Bayly Westbound @ Commercial,0,2317:1,
43.908429,1,1244,-78.797456,,,,,Highway 2 Eastbound @ Prestonvale,0,1244:1,
43.864641,2,93441,-79.081998,,,,,Brock Road Southbound @ Clearside,0,93441:1,
43.92924,1,93366,-78.844825,,,,,Harmony Northbound @ Beatrice,0,93366:1,
43.89417,2,94072,-78.93907,,,,,Manning Eastbound @ Garden,0,940721,
43.845625,1,2315,-79.011485,,,,,Bayly Westbound @ Burcher,0,2315:1,
43.914779,2,93739,-78.921612,,,,,Dryden Eastbound @ Waller,0,937391,
43.884305,2,2173,-79.007262,,,,,Rossland Eastbound @ Hilton,0,2173:1,
43.846447,1,2574,-79.039484,,,,,Fairall Eastbound @ Westney (West side stop),0,2574:1,
43.921996,1,383,-78.926841,,,,,Taunton Eastbound @ Thickson,0,383:1,
43.884433,1,314,-78.912122,,,,,Southbound @ 44 Thickson,0,314:1,
43.903305,1,1149,-78.833634,,,,,Harmony Southbound @ Palace,0,1149:1,
43.859736,1,1851,-79.083173,,,,,Dellbrook Northbound @ Melman,0,1851:1,
43.911662,2,1454,-78.687321,,,,,King Eastbound @ Division,0,1454:1,
43.9624,2,3545,-78.96784,,,,,Carnwith Westbound @ Montgomery,0,3545:1,
43.861105,1,1853,-79.087913,,,,,Dellbrook Westbound @ Blue Ridge (West stop),0,1853:1,
43.9673515,1,506,-78.9528905,,,,,Carnwith Westbound @ Croxall,0,506:1,
43.96495,2,3547,-78.96192,,,,,Carnwith Westbound @ Braddock,0,3547:1,
43.882415,1,93277,-78.912172,,,,,Eastbound @ 1559 Nichol,0,93277:1,
43.94279,2,3551,-78.87257,,,,,Ritson Southbound @ Luple,0,3551:1,
43.933475,1,1143,-78.846786,,,,,Harmony Northbound @ Swiss,0,1143:1,
43.84227253,2,1872,-79.10974522,,,,,Finch Westbound @ Duncannon,0,1872:1,
43.822495,2,1702,-79.074689,,,,,Lublin Southbound @ Balaton,0,1702:1,
43.95583,2,3557,-78.89949,,,,,Simcoe Northbound @ Britannia,0,3557:1,
43.911959,2,1141,-78.837306,,,,,Harmony Northbound @ Adelaide,0,1141:1,
43.887123,1,276,-78.912944,,,,,Thickson Northbound @ Dundas,0,276:1,
43.882884,2,393,-78.929034,,,,,Dundas Westbound @ Craydon,0,393:1,
43.879227,1,93000,-78.827646,,,,,Colonel Sam Eastbound @ Farewell,0,93000:1,
43.869403,2,325,-78.920834,,,,,Westbound @ 112 Consumers,0,325:1,
43.827637,1,1772,-79.092178,,,,,Bayly Westbound @ St Martins,0,1772:1,
43.962738,2,3591,-78.90513,,,,,Windfields Farm Eastbound @ Thoroughbred,0,3591:1,
43.878137,1,92042,-79.034956,,,,,Rossland Westbound @ 128 Rossland,0,92042:1,
44.1036400286,2,3339,-78.9473086148,,,,,Simcoe Southbound @ Queen,0,3339:1,
43.881419,1,138,-78.966575,,,,,McQuay Southbound @ Roan,0,138:1,
43.926015,1,3179,-78.854372,,,,,Wilson Southbound @ Attersley,0,3179:1,
43.912771,1,1452,-78.694976,,,,,King Eastbound @ Roenigk,0,1452:1,
43.816824,1,1778,-79.11822,,,,,Kingston Eastbound @ Steeple Hill,0,1778:1,
43.836196,1,1932,-79.101806,,,,,Glenanna Eastbound @ Dixie,0,1932:1,
44.110073,1,2450,-78.961905,,,,,Reach Eastbound @ Sherrington,0,2450:1,
43.936944,1,845,-78.860491,,,,,Taunton Eastbound @ Wilson (West side stop),0,845:1,
43.8704308,1,93148,-79.0177597,,,,,Salem Northbound @ Kerrison,0,93148:1,
43.904711,1,1148,-78.834386,,,,,Harmony Southbound @ King,0,1148:1,
44.097862,2,2506,-78.955178,,,,,Scugog Westbound @ Old Simcoe,0,2506:1,
43.8915529,1,561,-78.8936936,,,,,Thornton Southbound @ King,0,561:1,
44.099451,2,2504,-78.947519,,,,,Scugog Westbound @ Arrow,0,2504:1,
43.910505,1,567,-78.891435,,,,,Rossland Eastbound @ Stevenson,0,567:1,
43.870194,2,323,-78.915887,,,,,Consumers Westbound @ Hopkins,0,323:1,
43.830141,1,1770,-79.081122,,,,,Bayly Westbound @ Krosno,0,1770:1,
43.911558,1,569,-78.886776,,,,,Rossland Eastbound @ Gibbons,0,569:1,
43.897544,1,10,-78.93895,,,,,Garden Northbound @ Bassett (South stop),0,10:1,
43.91198,2,600,-78.885572,,,,,Rossland Westbound @ Gibbons,0,600:1,
43.832348,1,2082,-79.015003,,,,,Southbound @ 766 Harwood,0,2082:1,
43.876878,2,212,-78.941093,,,,,Brock Street Southbound @ Gilbert,0,212:1,
44.109315,2,3635,-79.120595,,,,,Brock Eastbound @ Main,0,36351,
43.917454,2,93737,-78.915265,,,,,Garrard Northbound @ Dryden,0,937371,
43.916479,1,575,-78.864739,,,,,Rossland Eastbound @ Oshawa Boulevard,0,575:1,
43.85324,2,2233,-79.060413,,,,,Kingston Eastbound @ Elizabeth,0,2233:1,
43.890197,2,2605,-78.861086,,,,,Gibb Eastbound @ Centre,0,2605:1,
43.856696,1,972,-78.863105,,,,,Renaissance Westbound @ Connery,0,972:1,
43.881571,2,3587,-78.868386,,,,,Park Northbound @ Hillside,0,3587:1,
43.918411,1,577,-78.856553,,,,,Rossland Eastbound @ Central Park,0,577:1,
43.89762825,2,93535,-78.795147,,,,,Glenabbey Eastbound @ Prestonvale,0,93535:1,
43.842726,2,2304,-79.023519,,,,,Bayly Eastbound @ Woodchester,0,2304:1,
43.934727,1,3271,-78.868826,,,,,Ritson Northbound @ Taunton,0,3271:1,
43.903602,2,200,-78.952735,,,,,Brock Street Southbound @ James Rowe,0,200:1,
43.867763,2,2221,-78.996374,,,,,Kingston Eastbound @ Audley,0,2221:1,
43.895036,2,93711,-78.851457,,,,,Ritson Northbound @ Eulalie,0,937111,
43.93161,1,841,-78.884417,,,,,Taunton Eastbound @ Somerville,0,841:1,
43.857079,2,94086,-79.087567,,,,,Greenmount Westbound @ Major Oaks,0,940861,
43.935424,1,843,-78.867381,,,,,Taunton Eastbound @ Ritson,0,843:1,
43.81744,1,93099,-79.136556,,,,,Altona Southbound @ Twyn Rivers,0,93099:1,
43.924469,1,385,-78.916053,,,,,Taunton Eastbound @ Sebastian,0,385:1,
43.92317417,1,638,-78.83853,,,,,Grandview Northbound @ Ripley,0,638:1,
43.852804,2,1846,-79.076493,,,,,Brock Road Northbound @ Usman,0,1846:1,
43.8491309,1,93123,-79.028733,,,,,Station Westbound @ Dowty,0,93123:1,
43.93885,1,911,-78.849298,,,,,Harmony Southbound @ Taunton,0,911:1,
43.882116,2,274,-78.910842,,,,,Thickson Northbound @ Nichol,0,274:1,
43.954223,2,93356,-78.866713,,,,,Wilson Northbound @ Conlin,0,93356:1,
43.895745,1,544,-78.895259,,,,,Northbound @ 185 Thornton,0,544:1,
43.914105,2,1217,-78.778936,,,,,Courtice Southbound @ Moyse (Courtice Community Complex),0,1217:1,
43.840751,2,1874,-79.117121,,,,,Finch Westbound @ Darwin,0,1874:1,
43.776643,2,93999,-79.252857,,,,,McCowan Northbound @ Progress,0,939991,
43.901002,1,1188,-78.848573,,,,,King Eastbound @ Central Park,0,1188:1,
43.877464,1,3294,-79.037962,,,,,Rossland Westbound @ Seggar,0,3294:1,
43.92549,2,189,-78.961574,,,,,Baldwin Northbound @ Sleepy Hollow,0,189:1,
43.94918809,1,93358,-78.864702,,,,,Wilson Southbound @ Greenhill,0,93358:1,
43.887869,2,3262,-78.838006,,,,,Dean Westbound @ Wilson,0,3262:1,
43.82672,1,93599,-79.086556,,,,,Liverpool Southbound @ East Shore Community Centre,0,935991,
43.8632403,1,2263,-79.0398311,,,,,Southbound @ 216 Westney,0,2263:1,
43.916442,1,93324,-78.77997,,,,,Courtice Southbound @ Nash,0,93324:1,
43.947746,1,2712,-78.895601,,,,,Simcoe Northbound @ Conlin,0,2712:1,
43.921148,2,716,-78.873886,,,,,Simcoe Southbound @ Switzer,0,716:1,
43.94435514,1,90041,-78.852735,,,,,Coldstream Westbound @ Harmony (West side stop),0,90041:1,
43.847784,1,2332,-79.034135,,,,,Fairall Eastbound @ McMaster,0,2332:1,
43.866866,1,2261,-79.039272,,,,,Westney Southbound @ Delaney,0,2261:1,
43.920355,1,93326,-78.781595,,,,,Courtice Northbound @ George Reynolds,0,93326:1,
43.935495,2,710,-78.880108,,,,,Simcoe Southbound @ Cayuga,0,710:1,
43.846466,1,3048,-79.005762,,,,,Pickering Beach Northbound @ Bayly,0,3048:1,
43.83288182,1,1983,-79.111001,,,,,Fairport Southbound @ Strouds,0,1983:1,
43.895046,1,93140,-79.042096,,,,,Harwood Northbound @ Taunton,0,93140:1,
43.884224,2,94064,-78.96784,,,,,McQuay Southbound @ Bonacord,0,940641,
43.867257,1,2160,-79.025183,,,,,Harwood Northbound @ Ringer,0,2160:1,
43.900152,2,181,-78.950988,,,,,Brock Street Northbound @ Kenneth Hobbs,0,181:1,
43.818764,1,1742,-79.115943,,,,,Kingston Westbound @ Whites,0,1742:1,
43.894634,2,93139,-79.042023,,,,,Harwood Southbound @ Taunton,0,93139:1,
43.86138006,1,92071,-79.01519547,,,,,Salem Southbound @ Twilley,0,92071:1,
43.8885767,2,93142,-79.0376546,,,,,Harwood Southbound @ Williamson,0,93142:1,
43.952296,2,94048,-78.844517,,,,,Grandview Southbound @ Greenhill,0,940481,
43.873823,1,2162,-79.02425,,,,,Harwood Northbound @ Hibbard,0,2162:1,
43.8910876,1,1175,-78.8920772,,,,,King Eastbound @ Thornton,0,1175:1,
43.824528,2,1744,-79.117997,,,,,Northbound @ 1675 Whites,0,1744:1,
43.823526,2,1781,-79.1066,,,,,Kingston Eastbound @ Fairport,0,1781:1,
43.849265,2,2336,-79.021094,,,,,Ajax Plaza,0,2336:1,
43.8434567,1,2269,-79.03655988,,,,,Westney Southbound @ O'Brien,0,2269:1,
43.830837,1,1783,-79.096536,,,,,Kingston Eastbound @ Walnut,0,1783:1,
43.84696,1,2330,-79.038432,,,,,Fairall Westbound @ Westney,0,2330:1,
43.918266,1,187,-78.958405,,,,,Baldwin Northbound @ Broadleaf,0,187:1,
43.85471414,1,93461,-78.878845,,,,,Thornton Southbound @ Phillip Murray,0,93461:1,
43.85644,1,60,-78.94271,,,,,Northbound @ 300 Gordon (Lakeridge Health Whitby),0,601,
43.904587,1,721,-78.864226,,,,,Adelaide Eastbound @ Kendal,0,721:1,
43.87542,2,2168,-79.046516,,,,,Rossland Eastbound @ Pearce,0,2168:1,
43.901176,1,1150,-78.83267,,,,,Harmony Southbound @ Hoskin,0,1150:1,
43.896955,1,1152,-78.830782,,,,,Harmony Southbound @ Florell,0,1152:1,
43.84806,1,1789,-79.0734468,,,,,Kingston Eastbound @ Brock Road,0,1789:1,
43.8504508032,2,3560,-79.0755372677,,,,,Brock Road Northbound @ Finch,0,3560:1,
43.95228111,1,93937,-78.89825264,,,,,Simcoe Southbound @ Northern Dancer,0,939371,
43.82171,1,1832,-79.082416,,,,,Southbound @ 725 Krosno,0,1832:1,
43.889648,1,1067,-78.813063,,,,,Grandview Southbound @ Bloor (South side stop),0,1067:1,
43.85485,1,93246,-78.87405,,,,,Phillip Murray Eastbound @ Skae,0,93246:1,
43.8422129,1,93194,-79.0739061,,,,,Pickering Parkway Southbound @ Geta,0,93194:1,
43.899141,2,1186,-78.856595,,,,,King Eastbound @ Drew,0,1186:1,
43.87116,2,3550,-79.06323,,,,,Rossland Westbound @ Church,0,3550:1,
43.8799536,1,1120,-78.8286811,,,,,Farewell Southbound @ Wentworth,0,1120:1,
44.1122,1,2453,-78.951756,,,,,Reach Eastbound @ Simcoe,0,2453:1,
43.90453,1,1158,-78.84239,,,,,Bond Westbound @ Claymore (East side stop),0,1158:1,
43.84503584,1,2097,-79.005575,,,,,Pickering Beach Northbound @ Powers Valley,0,2097:1,
43.88721867,1,313,-78.913195,,,,,Thickson Southbound @ Dundas,0,313:1,
43.83753,1,1912,-79.08439,,,,,Glenanna Northbound @ The Esplanade,0,19121,
44.111107,2,2455,-78.957656,,,,,Reach Westbound @ Old Simcoe,0,2455:1,
43.8865965,1,1069,-78.8095866,,,,,Grandview Southbound @ Norman,0,1069:1,
43.799508,1,93240,-79.145701,,,,,Kingston Westbound @ Sheppard,0,93240:1,
43.87551,2,3566,-78.841977,,,,,Wentworth Eastbound @ Ritson,0,3566:1,
43.882105,2,3042,-79.019056,,,,,Salem Southbound @ Rossland,0,3042:1,
43.868088,1,328,-78.931766,,,,,Westbound @ 180 Consumers,0,328:1,
43.88874243,1,312,-78.91385,,,,,Thickson Southbound @ Crawforth,0,312:1,
43.85522,2,3367,-79.077861,,,,,Brock Road Southbound @ Major Oaks,0,3367:1,
43.878222,1,1101,-78.807633,,,,,Eastbound @ 1189 Colonel Sam,0,1101:1,
43.858818,2,319,-78.899945,,,,,Wentworth Eastbound @ Thickson,0,319:1,
43.911379,1,3106,-78.923414,,,,,Thickson Northbound @ Fieldnest,0,3106:1,
44.106635,2,2449,-78.977997,,,,,Reach Westbound @ North Port,0,2449:1,
43.94296,2,3552,-78.87249,,,,,Ritson Northbound @ Luple,0,3552:1,
43.882694,1,93248,-78.910251,,,,,Nichol Eastbound @ Thickson,0,93248:1,
43.8979268,2,2406,-79.0315523,,,,,Taunton Westbound @ Salem,0,2406:1,
43.859341,2,320,-78.897457,,,,,Wentworth Eastbound @ McEwen,0,320:1,
43.83056,2,93495,-79.066528,,,,,Brock Road Southbound @ Orangebrook,0,93495:1,
43.94528721,1,93036,-78.8517754,,,,,Harmony Northbound @ Coldstream,0,93036:1,
43.870879,1,322,-78.913046,,,,,Consumers Westbound @ Sunray,0,322:1,
43.822082,2,93510,-79.074392,,,,,Lublin Northbound @ Balaton,0,93510:1,
43.945803,1,93493,-78.863295,,,,,Coldstream Eastbound @ Wilson,0,93493:1,
44.109472,1,2443,-79.120325,,,,,Brock Street Westbound @ Main Street,0,2443:1,
43.92999275,1,93040,-78.962969,,,,,Baldwin Southbound @ Canary,0,93040:1,
44.10972,1,2441,-79.117235,,,,,Franklin Southbound @ Brock Street,0,2441:1,
43.888491,2,3039,-79.026599,,,,,Salem Northbound @ Gillett,0,3039:1,
43.881463,1,2171,-79.019467,,,,,Rossland Eastbound @ Salem,0,2171:1,
43.901254,1,1162,-78.852657,,,,,Bond Westbound @ Oshawa Boulevard,0,1162:1,
43.9123477,2,93729,-78.735274,,,,,Durham Highway 2 Eastbound @ Holt,0,937291,
43.818659,1,1675,-79.104486,,,,,West Shore Northbound @ Cecylia,0,1675:1,
43.899252,1,1164,-78.86069,,,,,Bond Westbound @ Mary,0,1164:1,
43.89355735,1,560,-78.894515,,,,,Thornton Southbound @ Castlegrove,0,560:1,
43.9116381,2,93734,-78.701406,,,,,Durham Highway 2 Westbound @ Bowmanville Ave,0,937341,
43.9009439,1,461,-78.9353815,,,,,Rossland Westbound @ Bassett,0,461:1,
43.932714,1,862,-78.868262,,,,,Ritson Southbound @ Pentland,0,862:1,
43.858871,1,2152,-79.02496,,,,,Harwood Southbound @ Gardiner,0,2152:1,
43.875586,1,1016,-78.857982,,,,,Malaga Eastbound @ Oxford (East side stop),0,1016:1,
43.888336,1,106,-78.969264,,,,,McQuay Northbound @ Renfield,0,106:1,
43.910014,2,2707,-78.980509,,,,,Taunton Westbound @ Baycliff,0,2707:1,
43.87281378,1,1018,-78.855636,,,,,Glen Southbound @ Medina,0,1018:1,
43.85717,2,94081,-79.087286,,,,,Greenmount Eastbound @ Major Oaks,0,940811,
43.8753204,1,418,-78.9619208,,,,,Dundas Eastbound @ Jeffery,0,418:1,
43.936751,1,1387,-78.871436,,,,,Northbound @ 227 Ormond,0,1387:1,
43.890498,1,176,-78.946574,,,,,Northbound @ 807 Brock Street,0,176:1,
43.9087386,2,3346,-78.711744,,,,,Green Northbound @ Highway 2 (South side stop),0,3346:1,
43.89427381,1,469,-78.964817,,,,,Rossland Westbound @ Country Lane,0,469:1,
43.84046,1,2270,-79.035459,,,,,Westney Southbound @ Bayly,0,2270:1,
43.8766441773,2,170,-78.9408107746,,,,,Brock Street Northbound @ Gilbert,0,170:1,
43.887704,1,93347,-78.805281,,,,,Townline Southbound @ Grandview,0,93347:1,
43.901543,1,1189,-78.846174,,,,,King Eastbound @ Cadillac,0,1189:1,
43.950765,2,535,-78.961834,,,,,Baldwin Southbound @ Roybrook,0,535:1,
43.890704,1,93522,-78.806551,,,,,Townline Southbound @ Bloor (South side stop),0,93522:1,
43.935634,1,90057,-78.858629,,,,,Southbound @ 1310 Wilson,0,90057:1,
43.869794,2,412,-78.98701,,,,,Kingston Eastbound @ Lake Ridge,0,412:1,
43.83744,1,1915,-79.084563,,,,,Glenanna Southbound @ The Esplanade (South side stop),0,1915:1,
43.87132,2,410,-78.98098,,,,,Dundas Westbound @ Halls,0,410:1,
43.897865,2,94092,-78.891092,,,,,Adelaide Eastbound @ Waverley,0,940921,
43.827273,1,2031,-79.0073526,,,,,Clover Ridge Westbound @ Crawford,0,2031:1,
43.896359,2,1183,-78.868644,,,,,King Eastbound @ Midtown,0,1183:1,
43.890786,2,93712,-78.849532,,,,,Ritson Northbound @ Olive,0,937121,
43.953884,2,93355,-78.866753,,,,,Wilson Southbound @ Conlin,0,93355:1,
43.85221471,2,93048,-79.06469787,,,,,Kingston Eastbound @ Notion,0,93048:1,
43.9409719552,2,707,-78.8862254747,,,,,Simcoe Southbound @ Niagara (South stop),0,707:1,
43.902041,1,482,-78.929591,,,,,Rossland Eastbound @ Anderson,0,482:1,
43.9454436,1,93357,-78.862774,,,,,Wilson Northbound @ Coldstream,0,93357:1,
43.9142915,1,598,-78.8750578,,,,,Rossland Westbound @ Osler,0,598:1,
43.882318,2,2709,-78.846976,,,,,Bloor Eastbound @ Ritson,0,2709:1,
43.880638,1,1089,-78.855267,,,,,Bloor Westbound @ Simcoe,0,1089:1,
43.9449735,1,93424,-78.8563396,,,,,Coldstream Eastbound @ Clearbrook,0,93424:1,
43.84141,1,2321,-79.030484,,,,,Bayly Westbound @ Finley,0,2321:1,
43.950011,2,3134,-78.843457,,,,,Grandview Southbound @ Salmers,0,3134:1,
43.867601,2,260,-78.935735,,,,,Consumers Eastbound @ Paisley,0,260:1,
43.887969,1,93349,-78.810673,,,,,Grandview Northbound @ Wesley,0,93349:1,
43.920533,1,590,-78.854243,,,,,Terrace Southbound @ Mayfair,0,590:1,
43.83854,1,1753,-79.124218,,,,,Whites Southbound @ Finch,0,1753:1,
43.940237,1,90055,-78.860584,,,,,Wilson Southbound @ Larry,0,90055:1,
43.82488,1,2059,-79.015046,,,,,Clover Ridge Southbound @ Pittmann,0,2059:1,
43.916114,2,596,-78.866933,,,,,Rossland Westbound @ Minto,0,596:1,
43.9039,1,484,-78.92099,,,,,Rossland Eastbound @ Thickson,0,484:1,
43.890377,2,672,-78.860193,,,,,Simcoe Northbound @ Elm St,0,672:1,
43.823716,1,1612,-79.106421,,,,,Kingston Westbound @ Fairport,0,1612:1,
43.885802,1,670,-78.858134,,,,,Simcoe Northbound @ Albany,0,670:1,
43.83396548,1,1755,-79.122213,,,,,Whites Southbound @ Highview,0,1755:1,
43.845931,1,2327,-79.026917,,,,,Hunt Westbound @ Dowty,0,2327:1,
43.88805,2,541,-78.891815,,,,,Thornton Northbound @ Monaghan (Trent University Oshawa),0,541:1,
43.832976,1,1741,-79.089382,,,,,Liverpool Southbound @ Pickering Parkway,0,1741:1,
44.109303,1,2422,-79.122461,,,,,Toronto Northbound @ Brock Street (North side stop),0,2422:1,
43.85839,1,61,-78.94353,,,,,Gordon Northbound @ Whitby Shores Greenway,0,611,
43.829813,2,3086,-79.004291,,,,,Clover Ridge Eastbound @ Clarke,0,3086:1,
43.821974,2,1743,-79.116675,,,,,Whites Northbound @ Sheppard,0,1743:1,
