block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,direction_name
b_12902_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Weekday,9058__12902_Timetable_--_2022-04,Westbound
b_62012_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Saturday,7022__62012_Timetable_--_2022-04,Westbound
a_3102_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_-_2022-03,Saturday Plus,6662__3102_Timetable_-_2022-03,Eastbound
a_12008_Timetable_-_2022-03,112,1,0,Zents,100.0.1378733851_Timetable_-_2022-03,Saturday Plus,5514__12008_Timetable_-_2022-03,Northbound
b_72011_Timetable_--_2022-04,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_--_2022-04,Sunday,6353__72011_Timetable_--_2022-04,Eastbound
b_12906_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Weekday,6131__12906_Timetable_--_2022-04,Westbound
a_3625_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Plus,7096__3625_Timetable_-_2022-03,Southbound
b_64906_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Saturday,8394__64906_Timetable_--_2022-04,Southbound
b_14007_Timetable_--_2022-04,920,1,0,Harmony Terminal,100.0.15478202611_Timetable_--_2022-04,Weekday,9423__14007_Timetable_--_2022-04,Eastbound
a_14912_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_-_2022-03,Saturday Plus,6278__14912_Timetable_-_2022-03,Northbound
b_62009_Timetable_--_2022-04,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_--_2022-04,Saturday,7039__62009_Timetable_--_2022-04,Eastbound
b_14027_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Weekday,5534__14027_Timetable_--_2022-04,Southbound
b_12015_Timetable_--_2022-04,103,1,1,Pine Grove Avenue,100.0.1383072901_Timetable_--_2022-04,Weekday,5140__12015_Timetable_--_2022-04,Westbound
a_14022_Timetable_-_2022-03,405,1,1,C - Oshawa Centre Terminal via Delpark Homes Centre,100.0.1046829424_Timetable_-_2022-03,Saturday Plus,5828__14022_Timetable_-_2022-03,Southbound
a_64906_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Sunday Plus,8612__64906_Timetable_-_2022-03,Eastbound
b_3115_Timetable_--_2022-04,392,1,1,Ontario Shores,100.0.1433266343_Timetable_--_2022-04,Weekday,6683__3115_Timetable_--_2022-04,Westbound
a_14021_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Saturday Plus,5983__14021_Timetable_-_2022-03,Northbound
a_74001_Timetable_-_2022-03,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_-_2022-03,Sunday Minus,8562__74001_Timetable_-_2022-03,Eastbound
b_12019_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Weekday,5434__12019_Timetable_--_2022-04,Eastbound
a_12021_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Saturday Plus,5727__12021_Timetable_-_2022-03,Westbound
b_14029_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Weekday,6003__14029_Timetable_--_2022-04,Eastbound
a_72007_Timetable_-_2022-03,216,1,1,Ajax Station,100.0.1046828842_Timetable_-_2022-03,Sunday Minus,7851__72007_Timetable_-_2022-03,Southbound
a_74012_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Sunday Minus,8499__74012_Timetable_-_2022-03,Eastbound
b_74004_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Sunday,7883__74004_Timetable_--_2022-04,Northbound
a_64008_Timetable_-_2022-03,405,1,1,Oshawa Centre Terminal,100.0.1046829422_Timetable_-_2022-03,Sunday Plus,8043__64008_Timetable_-_2022-03,Southbound
a_74014_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Sunday Minus,8525__74014_Timetable_-_2022-03,Eastbound
a_14018_Timetable_-_2022-03,405,1,0,Harmony Terminal,100.0.1046829421_Timetable_-_2022-03,Saturday Plus,5887__14018_Timetable_-_2022-03,Northbound
a_74014_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Sunday Minus,8466__74014_Timetable_-_2022-03,Westbound
a_12016_Timetable_-_2022-03,103,1,1,Pine Grove Avenue,100.0.1383072901_Timetable_-_2022-03,Saturday Plus,5420__12016_Timetable_-_2022-03,Westbound
a_3703_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Minus,7102__3703_Timetable_-_2022-03,Southbound
a_64010_Timetable_-_2022-03,407,1,1,Farewell & Raleigh,100.0.12969876711_Timetable_-_2022-03,Sunday Plus,8196__64010_Timetable_-_2022-03,Southbound
a_12916_Timetable_-_2022-03,N1,1,0,Harmony Terminal,100.0.1306700975_Timetable_-_2022-03,Saturday Plus,6920__12916_Timetable_-_2022-03,Eastbound
a_3619_Timetable_-_2022-03,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_-_2022-03,Sunday Plus,6772__3619_Timetable_-_2022-03,Westbound
a_12011_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Saturday Plus,6610__12011_Timetable_-_2022-03,Eastbound
b_12025_Timetable_--_2022-04,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_--_2022-04,Weekday,9152__12025_Timetable_--_2022-04,Westbound
a_12018_Timetable_-_2022-03,120,1,1,Pickering Station,100.0.1046828734_Timetable_-_2022-03,Saturday Plus,5601__12018_Timetable_-_2022-03,Southbound
b_72004_Timetable_--_2022-04,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_--_2022-04,Sunday,7005__72004_Timetable_--_2022-04,Northbound
a_72905_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Sunday Minus,8774__72905_Timetable_-_2022-03,Westbound
b_3121_Timetable_--_2022-04,302,1,0,B - Ontario Tech/Durham College North Campus,100.0.1433262818_Timetable_--_2022-04,Weekday,6481__3121_Timetable_--_2022-04,Northbound
b_14028_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Weekday,5974__14028_Timetable_--_2022-04,Westbound
a_14004_Timetable_-_2022-03,920,1,1,Pickering Parkway Terminal,100.0.1304096954_Timetable_-_2022-03,Saturday Plus,9383__14004_Timetable_-_2022-03,Westbound
b_12908_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Weekday,6072__12908_Timetable_--_2022-04,Westbound
b_74902_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_--_2022-04,Sunday,8459__74902_Timetable_--_2022-04,Northbound
b_3701_Timetable_--_2022-04,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_--_2022-04,Sunday,6354__3701_Timetable_--_2022-04,Westbound
b_64910_Timetable_--_2022-04,900,1,0,Oshawa,100.0.995817755_Timetable_--_2022-04,Saturday,8114__64910_Timetable_--_2022-04,Eastbound
a_12013_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Saturday Plus,5473__12013_Timetable_-_2022-03,Eastbound
a_74901_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Sunday Minus,8705__74901_Timetable_-_2022-03,Eastbound
b_74905_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_--_2022-04,Sunday,8461__74905_Timetable_--_2022-04,Northbound
a_72010_Timetable_-_2022-03,224,1,0,Taunton,100.0.1190313705_Timetable_-_2022-03,Sunday Minus,7687__72010_Timetable_-_2022-03,Eastbound
a_14903_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Saturday Plus,6341__14903_Timetable_-_2022-03,Southbound
b_3707_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264882_Timetable_--_2022-04,Sunday,6862__3707_Timetable_--_2022-04,Southbound
a_12013_Timetable_-_2022-03,103,1,1,Pine Grove Avenue,100.0.1383072901_Timetable_-_2022-03,Saturday Plus,5408__12013_Timetable_-_2022-03,Westbound
b_12019_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Weekday,5422__12019_Timetable_--_2022-04,Eastbound
a_74001_Timetable_-_2022-03,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_-_2022-03,Sunday Minus,8556__74001_Timetable_-_2022-03,Eastbound
a_3114_Timetable_-_2022-03,392,1,1,Ontario Shores,100.0.1433266343_Timetable_-_2022-03,Saturday Plus,7195__3114_Timetable_-_2022-03,Westbound
a_12009_Timetable_-_2022-03,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_-_2022-03,Saturday Plus,9680__12009_Timetable_-_2022-03,Westbound
b_74001_Timetable_--_2022-04,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_--_2022-04,Sunday,8054__74001_Timetable_--_2022-04,Eastbound
a_64011_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Plus,7901__64011_Timetable_-_2022-03,Northbound
a_3610_Timetable_-_2022-03,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_-_2022-03,Sunday Plus,7299__3610_Timetable_-_2022-03,Northbound
a_72005_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Sunday Minus,7682__72005_Timetable_-_2022-03,Westbound
a_62914_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Plus,9829__62914_Timetable_-_2022-03,Eastbound
a_64009_Timetable_-_2022-03,403,1,1,Oshawa Station,100.0.1046829271_Timetable_-_2022-03,Sunday Plus,8323__64009_Timetable_-_2022-03,Southbound
b_72903_Timetable_--_2022-04,915,1,1,Ajax Station,100.0.1046830191_Timetable_--_2022-04,Sunday,9356__72903_Timetable_--_2022-04,Westbound
b_3716_Timetable_--_2022-04,302,1,0,Brooklin,100.0.1433262811_Timetable_--_2022-04,Sunday,6637__3716_Timetable_--_2022-04,Northbound
b_64904_Timetable_--_2022-04,901,1,1,B - Oshawa Centre Terminal,100.0.1190313163_Timetable_--_2022-04,Saturday,8388__64904_Timetable_--_2022-04,Southbound
a_62005_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Sunday Plus,7632__62005_Timetable_-_2022-03,Westbound
b_3721_Timetable_--_2022-04,302,1,1,Whitby Station,100.0.1433262815_Timetable_--_2022-04,Sunday,6668__3721_Timetable_--_2022-04,Southbound
a_14910_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Saturday Plus,9461__14910_Timetable_-_2022-03,Eastbound
a_12025_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Saturday Plus,5709__12025_Timetable_-_2022-03,Westbound
b_64011_Timetable_--_2022-04,407,1,1,A - Farewell & Raleigh via Colonel Sam Drive,100.0.1046829532_Timetable_--_2022-04,Saturday,7681__64011_Timetable_--_2022-04,Southbound
b_14023_Timetable_--_2022-04,405,1,1,Oshawa Centre Terminal,100.0.1046829422_Timetable_--_2022-04,Weekday,5600__14023_Timetable_--_2022-04,Southbound
b_12017_Timetable_--_2022-04,112,1,1,Pickering Parkway Terminal,100.0.1378733853_Timetable_--_2022-04,Weekday,5225__12017_Timetable_--_2022-04,Southbound
a_14019_Timetable_-_2022-03,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_-_2022-03,Saturday Plus,6020__14019_Timetable_-_2022-03,Southbound
b_64912_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_--_2022-04,Saturday,8432__64912_Timetable_--_2022-04,Northbound
b_74013_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Sunday,7994__74013_Timetable_--_2022-04,Westbound
b_74007_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Sunday,7852__74007_Timetable_--_2022-04,Southbound
b_72011_Timetable_--_2022-04,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_--_2022-04,Sunday,6401__72011_Timetable_--_2022-04,Eastbound
a_72902_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Sunday Minus,8731__72902_Timetable_-_2022-03,Westbound
b_12013_Timetable_--_2022-04,103,1,0,Pickering Parkway Terminal,100.0.1383072902_Timetable_--_2022-04,Weekday,5139__12013_Timetable_--_2022-04,Eastbound
b_12912_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Weekday,6136__12912_Timetable_--_2022-04,Eastbound
a_3132_Timetable_-_2022-03,392,1,0,B - Whitby Station,100.0.1433266344_Timetable_-_2022-03,Saturday Plus,7190__3132_Timetable_-_2022-03,Eastbound
a_72005_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Sunday Minus,7718__72005_Timetable_-_2022-03,Westbound
a_3612_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_-_2022-03,Sunday Plus,6737__3612_Timetable_-_2022-03,Eastbound
b_12017_Timetable_--_2022-04,103,1,1,Pine Grove Avenue,100.0.1383072901_Timetable_--_2022-04,Weekday,5122__12017_Timetable_--_2022-04,Westbound
a_3721_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Minus,7168__3721_Timetable_-_2022-03,Southbound
a_64006_Timetable_-_2022-03,405,1,0,C - Harmony Terminal via Delpark Homes Centre,100.0.1046829423_Timetable_-_2022-03,Sunday Plus,8052__64006_Timetable_-_2022-03,Northbound
a_14023_Timetable_-_2022-03,407,1,1,Farewell & Raleigh,100.0.12969876711_Timetable_-_2022-03,Saturday Plus,5942__14023_Timetable_-_2022-03,Southbound
a_12016_Timetable_-_2022-03,916,1,0,C - Harmony Terminal via Terrace Drive,100.0.1046830329164_Timetable_-_2022-03,Saturday Plus,6603__12016_Timetable_-_2022-03,Eastbound
b_62007_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Saturday,7117__62007_Timetable_--_2022-04,Eastbound
b_62009_Timetable_--_2022-04,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_--_2022-04,Saturday,6952__62009_Timetable_--_2022-04,Northbound
b_14003_Timetable_--_2022-04,920,1,1,McCowan Station,100.0.15478202610_Timetable_--_2022-04,Weekday,9384__14003_Timetable_--_2022-04,Westbound
b_3705_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264885_Timetable_--_2022-04,Sunday,6854__3705_Timetable_--_2022-04,Southbound
a_74909_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Sunday Minus,8709__74909_Timetable_-_2022-03,Eastbound
a_14025_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Saturday Plus,6404__14025_Timetable_-_2022-03,Westbound
b_14011_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.15478189813_Timetable_--_2022-04,Weekday,5982__14011_Timetable_--_2022-04,Westbound
b_64001_Timetable_--_2022-04,902,1,0,B - Trulls Road,100.0.11522185212_Timetable_--_2022-04,Saturday,9320__64001_Timetable_--_2022-04,Eastbound
b_12017_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Weekday,5164__12017_Timetable_--_2022-04,Westbound
b_62013_Timetable_--_2022-04,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_--_2022-04,Saturday,7045__62013_Timetable_--_2022-04,Eastbound
b_64015_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Saturday,7948__64015_Timetable_--_2022-04,Eastbound
b_64012_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Saturday,7815__64012_Timetable_--_2022-04,Southbound
a_3105_Timetable_-_2022-03,392,1,0,B - Whitby Station,100.0.1433266342_Timetable_-_2022-03,Saturday Plus,7184__3105_Timetable_-_2022-03,Eastbound
b_12901_Timetable_--_2022-04,900,1,0,Oshawa,100.0.11903138911_Timetable_--_2022-04,Weekday,8967__12901_Timetable_--_2022-04,Eastbound
b_14027_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Weekday,5502__14027_Timetable_--_2022-04,Northbound
b_3619_Timetable_--_2022-04,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_--_2022-04,Saturday,6316__3619_Timetable_--_2022-04,Westbound
a_74005_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Sunday Minus,8351__74005_Timetable_-_2022-03,Northbound
a_64908_Timetable_-_2022-03,900,1,1,Scarborough,100.0.995817752_Timetable_-_2022-03,Sunday Plus,8615__64908_Timetable_-_2022-03,Westbound
a_74910_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Sunday Minus,8947__74910_Timetable_-_2022-03,Southbound
b_12022_Timetable_--_2022-04,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_--_2022-04,Weekday,5274__12022_Timetable_--_2022-04,Northbound
b_12018_Timetable_--_2022-04,216,1,1,Ajax Station,100.0.1046828842_Timetable_--_2022-04,Weekday,5336__12018_Timetable_--_2022-04,Southbound
a_12013_Timetable_-_2022-03,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_-_2022-03,Saturday Plus,5463__12013_Timetable_-_2022-03,Eastbound
b_72006_Timetable_--_2022-04,216,1,0,Taunton,100.0.1046828841_Timetable_--_2022-04,Sunday,7341__72006_Timetable_--_2022-04,Northbound
b_14911_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Weekday,5881__14911_Timetable_--_2022-04,Southbound
a_12028_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_-_2022-03,Saturday Plus,6674__12028_Timetable_-_2022-03,Eastbound
b_3134_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264885_Timetable_--_2022-04,Weekday,6757__3134_Timetable_--_2022-04,Southbound
b_74912_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Sunday,8519__74912_Timetable_--_2022-04,Southbound
a_3118_Timetable_-_2022-03,302,1,1,A - Whitby Station via Highway 407 Park and Ride,100.0.14332628115_Timetable_-_2022-03,Saturday Plus,6945__3118_Timetable_-_2022-03,Southbound
a_64910_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,2.0.12015901_Timetable_-_2022-03,Sunday Plus,8826__64910_Timetable_-_2022-03,Northbound
b_14013_Timetable_--_2022-04,920,1,1,McCowan Station,100.0.15478202610_Timetable_--_2022-04,Weekday,9404__14013_Timetable_--_2022-04,Westbound
a_3601_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Plus,7032__3601_Timetable_-_2022-03,Southbound
a_14023_Timetable_-_2022-03,405,1,0,Harmony Terminal,100.0.1046829421_Timetable_-_2022-03,Saturday Plus,5837__14023_Timetable_-_2022-03,Northbound
a_64902_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Sunday Plus,8864__64902_Timetable_-_2022-03,Southbound
b_64001_Timetable_--_2022-04,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_--_2022-04,Saturday,9301__64001_Timetable_--_2022-04,Eastbound
b_3624_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264885_Timetable_--_2022-04,Saturday,6847__3624_Timetable_--_2022-04,Southbound
b_64902_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Saturday,8337__64902_Timetable_--_2022-04,Southbound
a_3121_Timetable_-_2022-03,302,1,1,B - Whitby Station via Highway 407 Park and Ride,100.0.1433262819_Timetable_-_2022-03,Saturday Plus,6974__3121_Timetable_-_2022-03,Southbound
a_3620_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Plus,7094__3620_Timetable_-_2022-03,Southbound
a_62013_Timetable_-_2022-03,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_-_2022-03,Sunday Plus,7508__62013_Timetable_-_2022-03,Westbound
b_3718_Timetable_--_2022-04,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_--_2022-04,Sunday,6894__3718_Timetable_--_2022-04,Northbound
a_64906_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Sunday Plus,8652__64906_Timetable_-_2022-03,Eastbound
a_12021_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Saturday Plus,5715__12021_Timetable_-_2022-03,Westbound
a_3102_Timetable_-_2022-03,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_-_2022-03,Saturday Plus,6673__3102_Timetable_-_2022-03,Westbound
b_72008_Timetable_--_2022-04,916,1,1,C - Pickering Parkway Terminal via Terrace Drive,100.0.1046830329163_Timetable_--_2022-04,Sunday,8810__72008_Timetable_--_2022-04,Westbound
a_12020_Timetable_-_2022-03,224,1,0,Taunton,100.0.1190313705_Timetable_-_2022-03,Saturday Plus,5680__12020_Timetable_-_2022-03,Eastbound
a_12910_Timetable_-_2022-03,900,1,0,Oshawa,100.0.11903138911_Timetable_-_2022-03,Saturday Plus,9463__12910_Timetable_-_2022-03,Eastbound
b_64002_Timetable_--_2022-04,411,1,1,Oshawa Centre Terminal,100.0.1393318751_Timetable_--_2022-04,Saturday,9291__64002_Timetable_--_2022-04,Westbound
b_74003_Timetable_--_2022-04,403,1,1,Oshawa Station,100.0.1046829271_Timetable_--_2022-04,Sunday,7904__74003_Timetable_--_2022-04,Southbound
a_64901_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Sunday Plus,8636__64901_Timetable_-_2022-03,Eastbound
a_74008_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Minus,7943__74008_Timetable_-_2022-03,Northbound
a_64006_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Plus,7893__64006_Timetable_-_2022-03,Northbound
b_72014_Timetable_--_2022-04,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_--_2022-04,Sunday,6349__72014_Timetable_--_2022-04,Westbound
a_62010_Timetable_-_2022-03,224,1,0,Taunton,100.0.1190313705_Timetable_-_2022-03,Sunday Plus,7633__62010_Timetable_-_2022-03,Eastbound
b_74009_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Sunday,7863__74009_Timetable_--_2022-04,Northbound
a_74010_Timetable_-_2022-03,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_-_2022-03,Sunday Minus,8264__74010_Timetable_-_2022-03,Northbound
a_74909_Timetable_-_2022-03,900,1,1,Scarborough,100.0.995817752_Timetable_-_2022-03,Sunday Minus,8800__74909_Timetable_-_2022-03,Westbound
b_72013_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Sunday,7103__72013_Timetable_--_2022-04,Westbound
a_74001_Timetable_-_2022-03,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_-_2022-03,Sunday Minus,8560__74001_Timetable_-_2022-03,Eastbound
b_74004_Timetable_--_2022-04,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_--_2022-04,Sunday,7847__74004_Timetable_--_2022-04,Northbound
a_14020_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Saturday Plus,5985__14020_Timetable_-_2022-03,Northbound
a_62007_Timetable_-_2022-03,216,1,1,Ajax Station,100.0.1046828842_Timetable_-_2022-03,Sunday Plus,7750__62007_Timetable_-_2022-03,Southbound
b_14907_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Weekday,5923__14907_Timetable_--_2022-04,Southbound
a_64017_Timetable_-_2022-03,902,1,0,B - Trulls Road,100.0.11522185212_Timetable_-_2022-03,Sunday Plus,9891__64017_Timetable_-_2022-03,Eastbound
a_14023_Timetable_-_2022-03,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_-_2022-03,Saturday Plus,5891__14023_Timetable_-_2022-03,Northbound
b_3607_Timetable_--_2022-04,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_--_2022-04,Saturday,6786__3607_Timetable_--_2022-04,Northbound
b_64004_Timetable_--_2022-04,411,1,0,Trulls & Highway  2,100.0.1393318752_Timetable_--_2022-04,Saturday,9298__64004_Timetable_--_2022-04,Eastbound
b_3602_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264885_Timetable_--_2022-04,Saturday,6796__3602_Timetable_--_2022-04,Southbound
b_14008_Timetable_--_2022-04,411,1,1,Oshawa Centre Terminal,100.0.1393318751_Timetable_--_2022-04,Weekday,5764__14008_Timetable_--_2022-04,Westbound
a_12027_Timetable_-_2022-03,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_-_2022-03,Saturday Plus,9644__12027_Timetable_-_2022-03,Westbound
b_14014_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.15478189813_Timetable_--_2022-04,Weekday,5942__14014_Timetable_--_2022-04,Westbound
b_62905_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Saturday,8135__62905_Timetable_--_2022-04,Westbound
a_12008_Timetable_-_2022-03,112,1,1,Pickering Parkway Terminal,100.0.1378733853_Timetable_-_2022-03,Saturday Plus,5505__12008_Timetable_-_2022-03,Southbound
a_72903_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Sunday Minus,8707__72903_Timetable_-_2022-03,Westbound
a_14027_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Saturday Plus,6410__14027_Timetable_-_2022-03,Westbound
b_12019_Timetable_--_2022-04,216,1,1,Ajax Station,100.0.1046828842_Timetable_--_2022-04,Weekday,5341__12019_Timetable_--_2022-04,Southbound
a_14025_Timetable_-_2022-03,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_-_2022-03,Saturday Plus,6459__14025_Timetable_-_2022-03,Eastbound
